student_id,major_category,year_of_study,pre_semester_gpa,weekly_genai_hours,primary_use_case,prompt_engineering_skill,tool_diversity,paid_subscription,traditional_study_hours,perceived_ai_dependency,institutional_policy,anxiety_level_during_exams,post_semester_gpa,skill_retention_score,burnout_risk_level,gpa_change,genai_hours_band,dependency_band,anxiety_band,total_study_hours,ai_to_traditional_study_ratio
122518,Arts,Graduate,3.221,6.44,Ideation,Advanced,5,Yes,11.73,1,Actively_Encouraged,1,3.682,73.87,Low,0.461,>5–10,1–2 Low,1–2,18.17,0.549
122519,STEM,Senior,2.798,27.3,Direct_Answer_Generation,Advanced,3,Yes,1.0,8,Strict_Ban,8,2.448,36.91,High,-0.35,>20,7–8 High,7–8,28.3,27.3
122520,Arts,Sophomore,2.766,4.77,Debugging/Troubleshooting,Intermediate,4,No,8.99,2,Strict_Ban,4,2.865,53.24,Low,0.099,>2–5,1–2 Low,3–4,13.76,0.531
122521,Humanities,Junior,3.073,4.18,Copywriting/Drafting,Advanced,4,No,14.28,4,Allowed_With_Citation,4,3.104,95.75,Medium,0.031,>2–5,3–4 Moderate,3–4,18.46,0.293
122522,STEM,Junior,3.691,29.93,Debugging/Troubleshooting,Intermediate,3,Yes,5.18,8,Actively_Encouraged,8,3.688,53.99,High,-0.003,>20,7–8 High,7–8,35.11,5.778
122523,STEM,Junior,3.744,11.93,Debugging/Troubleshooting,Beginner,1,Yes,2.35,2,Allowed_With_Citation,1,4.0,68.92,Low,0.256,>10–20,1–2 Low,1–2,14.28,5.077
122524,Humanities,Freshman,3.78,7.58,Copywriting/Drafting,Beginner,2,No,16.62,3,Allowed_With_Citation,2,4.0,73.9,Low,0.22,>5–10,3–4 Moderate,1–2,24.2,0.456
122525,Business,Freshman,2.728,2.85,Ideation,Intermediate,4,No,16.21,2,Allowed_With_Citation,4,2.686,81.52,Medium,-0.042,>2–5,1–2 Low,3–4,19.06,0.176
122526,STEM,Freshman,2.394,7.69,Debugging/Troubleshooting,Intermediate,5,No,3.13,2,Actively_Encouraged,4,2.273,81.13,Low,-0.121,>5–10,1–2 Low,3–4,10.82,2.457
122527,Business,Junior,3.038,5.06,Copywriting/Drafting,Advanced,3,No,13.85,2,Allowed_With_Citation,6,3.079,75.67,Medium,0.041,>5–10,1–2 Low,5–6,18.91,0.365
122528,Business,Sophomore,2.717,1.43,Copywriting/Drafting,Beginner,1,No,12.01,1,Allowed_With_Citation,3,2.923,69.88,Low,0.206,0–2,1–2 Low,3–4,13.44,0.119
122529,Business,Sophomore,3.498,21.4,Direct_Answer_Generation,Beginner,1,Yes,17.0,5,Allowed_With_Citation,4,3.542,87.36,High,0.044,>20,5–6 Elevated,3–4,38.4,1.259
122530,Arts,Junior,2.109,11.25,Copywriting/Drafting,Beginner,2,No,13.33,5,Allowed_With_Citation,6,2.157,75.33,Medium,0.048,>10–20,5–6 Elevated,5–6,24.58,0.844
122531,STEM,Sophomore,3.785,0.43,Summarizing_Reading,Intermediate,4,Yes,16.0,1,Strict_Ban,4,3.862,75.04,Medium,0.077,0–2,1–2 Low,3–4,16.43,0.027
122532,Business,Senior,2.537,4.27,Ideation,Intermediate,4,No,16.37,3,Allowed_With_Citation,7,2.865,93.63,Medium,0.328,>2–5,3–4 Moderate,7–8,20.64,0.261
122533,Medical,Freshman,2.988,1.37,Summarizing_Reading,Intermediate,4,Yes,9.57,1,Allowed_With_Citation,5,2.919,74.18,Low,-0.069,0–2,1–2 Low,5–6,10.94,0.143
122534,Business,Freshman,2.868,6.43,Ideation,Intermediate,5,No,13.94,6,Allowed_With_Citation,5,3.098,64.01,Medium,0.23,>5–10,5–6 Elevated,5–6,20.37,0.461
122535,Business,Senior,3.587,6.38,Ideation,Intermediate,3,No,10.86,2,Allowed_With_Citation,3,3.953,57.88,Medium,0.366,>5–10,1–2 Low,3–4,17.24,0.587
122536,Business,Sophomore,3.004,1.87,Ideation,Beginner,2,No,1.58,2,Strict_Ban,6,2.736,51.73,Medium,-0.268,0–2,1–2 Low,5–6,3.45,1.184
122537,Humanities,Senior,3.549,11.54,Copywriting/Drafting,Beginner,3,No,15.28,2,Allowed_With_Citation,4,3.939,77.91,Medium,0.39,>10–20,1–2 Low,3–4,26.82,0.755
122538,Business,Freshman,3.173,2.04,Ideation,Advanced,3,No,17.13,1,Allowed_With_Citation,5,3.57,89.15,Low,0.397,>2–5,1–2 Low,5–6,19.17,0.119
122539,Medical,Sophomore,3.525,13.9,Ideation,Intermediate,1,Yes,12.74,5,Allowed_With_Citation,3,3.666,100.0,Low,0.141,>10–20,5–6 Elevated,3–4,26.64,1.091
122540,STEM,Freshman,3.745,0.3,Debugging/Troubleshooting,Intermediate,3,Yes,9.96,2,Actively_Encouraged,6,3.788,84.44,Low,0.043,0–2,1–2 Low,5–6,10.26,0.03
122541,Medical,Sophomore,3.046,23.27,Summarizing_Reading,Intermediate,1,No,10.61,6,Actively_Encouraged,4,3.174,90.92,High,0.128,>20,5–6 Elevated,3–4,33.88,2.193
122542,STEM,Sophomore,3.495,1.69,Direct_Answer_Generation,Advanced,3,No,12.01,1,Allowed_With_Citation,4,3.639,68.04,Low,0.144,0–2,1–2 Low,3–4,13.7,0.141
122543,Humanities,Junior,3.69,4.44,Copywriting/Drafting,Intermediate,3,No,3.87,1,Allowed_With_Citation,2,3.976,75.95,Medium,0.286,>2–5,1–2 Low,1–2,8.31,1.147
122544,Arts,Junior,2.91,0.69,Copywriting/Drafting,Advanced,4,Yes,2.51,1,Actively_Encouraged,8,2.972,51.3,High,0.062,0–2,1–2 Low,7–8,3.2,0.275
122545,Arts,Junior,3.494,24.91,Summarizing_Reading,Beginner,1,No,14.54,4,Strict_Ban,8,3.644,69.27,High,0.15,>20,3–4 Moderate,7–8,39.45,1.713
122546,Medical,Sophomore,3.24,5.26,Ideation,Beginner,2,Yes,19.14,4,Strict_Ban,5,3.177,63.45,Medium,-0.063,>5–10,3–4 Moderate,5–6,24.4,0.275
122547,Medical,Junior,3.076,17.29,Ideation,Beginner,2,Yes,16.1,5,Allowed_With_Citation,6,3.403,94.77,High,0.327,>10–20,5–6 Elevated,5–6,33.39,1.074
122548,Humanities,Graduate,3.377,8.03,Summarizing_Reading,Beginner,2,No,15.45,4,Allowed_With_Citation,5,3.77,77.1,Medium,0.393,>5–10,3–4 Moderate,5–6,23.48,0.52
122549,Business,Freshman,2.709,1.38,Copywriting/Drafting,Beginner,3,Yes,10.85,4,Strict_Ban,6,2.603,78.85,Low,-0.106,0–2,3–4 Moderate,5–6,12.23,0.127
122550,Humanities,Freshman,3.628,1.8,Copywriting/Drafting,Intermediate,3,No,7.64,3,Strict_Ban,3,3.889,93.72,Low,0.261,0–2,3–4 Moderate,3–4,9.44,0.236
122551,Humanities,Senior,3.45,15.81,Copywriting/Drafting,Beginner,3,No,7.22,6,Actively_Encouraged,1,3.864,65.81,Medium,0.414,>10–20,5–6 Elevated,1–2,23.03,2.19
122552,Humanities,Sophomore,3.586,1.99,Debugging/Troubleshooting,Intermediate,1,No,7.35,3,Allowed_With_Citation,6,3.561,87.06,High,-0.025,0–2,3–4 Moderate,5–6,9.34,0.271
122553,Business,Senior,3.533,0.96,Copywriting/Drafting,Intermediate,2,Yes,11.06,3,Actively_Encouraged,5,3.779,85.34,High,0.246,0–2,3–4 Moderate,5–6,12.02,0.087
122554,Business,Junior,2.576,5.26,Debugging/Troubleshooting,Beginner,3,Yes,12.63,3,Allowed_With_Citation,4,3.056,76.5,Medium,0.48,>5–10,3–4 Moderate,3–4,17.89,0.416
122555,Arts,Freshman,2.479,21.61,Direct_Answer_Generation,Beginner,1,No,9.0,7,Allowed_With_Citation,2,2.225,75.84,Medium,-0.254,>20,7–8 High,1–2,30.61,2.401
122556,Business,Sophomore,3.194,3.18,Debugging/Troubleshooting,Advanced,4,No,9.19,1,Strict_Ban,4,3.604,93.33,Low,0.41,>2–5,1–2 Low,3–4,12.37,0.346
122557,STEM,Junior,3.039,40.0,Ideation,Beginner,2,Yes,1.29,9,Actively_Encouraged,5,3.176,56.98,High,0.137,>20,9–10 Very High,5–6,41.29,31.008
122558,Business,Junior,3.746,1.79,Summarizing_Reading,Beginner,1,No,9.41,3,Actively_Encouraged,3,4.0,67.47,Medium,0.254,0–2,3–4 Moderate,3–4,11.2,0.19
122559,Humanities,Junior,2.598,3.6,Ideation,Beginner,1,No,10.03,1,Allowed_With_Citation,4,2.899,65.98,Low,0.301,>2–5,1–2 Low,3–4,13.63,0.359
122560,Humanities,Graduate,3.096,1.9,Debugging/Troubleshooting,Advanced,5,No,3.7,3,Allowed_With_Citation,7,3.323,87.65,Low,0.227,0–2,3–4 Moderate,7–8,5.6,0.514
122561,Arts,Junior,3.229,18.56,Direct_Answer_Generation,Beginner,1,No,12.18,5,Allowed_With_Citation,5,3.396,80.33,Medium,0.167,>10–20,5–6 Elevated,5–6,30.74,1.524
122562,Business,Senior,2.845,2.96,Debugging/Troubleshooting,Beginner,2,Yes,11.81,3,Actively_Encouraged,3,3.095,63.57,Medium,0.25,>2–5,3–4 Moderate,3–4,14.77,0.251
122563,Medical,Senior,3.572,6.08,Copywriting/Drafting,Beginner,1,No,6.86,3,Allowed_With_Citation,6,3.715,75.18,Medium,0.143,>5–10,3–4 Moderate,5–6,12.94,0.886
122564,Business,Freshman,2.537,1.56,Ideation,Advanced,4,Yes,11.99,3,Allowed_With_Citation,4,2.869,100.0,Low,0.332,0–2,3–4 Moderate,3–4,13.55,0.13
122565,Business,Junior,2.82,8.82,Debugging/Troubleshooting,Beginner,1,No,12.51,3,Actively_Encouraged,6,3.113,54.95,Low,0.293,>5–10,3–4 Moderate,5–6,21.33,0.705
122566,Arts,Graduate,2.946,5.75,Copywriting/Drafting,Advanced,5,No,18.67,2,Allowed_With_Citation,1,3.436,100.0,High,0.49,>5–10,1–2 Low,1–2,24.42,0.308
122567,STEM,Senior,3.127,2.78,Debugging/Troubleshooting,Intermediate,2,Yes,9.26,4,Allowed_With_Citation,5,3.31,87.57,Medium,0.183,>2–5,3–4 Moderate,5–6,12.04,0.3
122568,STEM,Sophomore,2.484,25.78,Debugging/Troubleshooting,Intermediate,3,Yes,13.4,7,Actively_Encouraged,3,2.691,84.52,High,0.207,>20,7–8 High,3–4,39.18,1.924
122569,STEM,Sophomore,3.898,0.59,Copywriting/Drafting,Beginner,3,Yes,21.26,1,Allowed_With_Citation,3,4.0,82.03,Low,0.102,0–2,1–2 Low,3–4,21.85,0.028
122570,Humanities,Sophomore,3.402,2.51,Copywriting/Drafting,Beginner,2,No,16.84,3,Allowed_With_Citation,5,3.764,75.77,Low,0.362,>2–5,3–4 Moderate,5–6,19.35,0.149
122571,STEM,Junior,3.171,1.99,Ideation,Beginner,1,No,3.39,1,Allowed_With_Citation,2,3.114,62.3,Medium,-0.057,0–2,1–2 Low,1–2,5.38,0.587
122572,Medical,Freshman,3.555,0.96,Direct_Answer_Generation,Beginner,3,Yes,12.02,1,Strict_Ban,1,3.68,76.7,Low,0.125,0–2,1–2 Low,1–2,12.98,0.08
122573,Business,Sophomore,3.153,3.5,Debugging/Troubleshooting,Advanced,5,No,11.41,2,Actively_Encouraged,3,3.463,91.51,Low,0.31,>2–5,1–2 Low,3–4,14.91,0.307
122574,Business,Junior,3.421,22.87,Ideation,Beginner,1,No,18.47,5,Strict_Ban,10,3.548,83.09,High,0.127,>20,5–6 Elevated,9–10,41.34,1.238
122575,STEM,Junior,3.639,0.28,Debugging/Troubleshooting,Intermediate,4,No,8.79,2,Strict_Ban,5,3.627,79.98,Low,-0.012,0–2,1–2 Low,5–6,9.07,0.032
122576,Humanities,Junior,3.881,9.69,Copywriting/Drafting,Intermediate,4,Yes,14.57,2,Actively_Encouraged,6,4.0,91.61,Medium,0.119,>5–10,1–2 Low,5–6,24.26,0.665
122577,Humanities,Senior,3.174,2.0,Copywriting/Drafting,Intermediate,2,Yes,7.26,3,Actively_Encouraged,4,3.242,77.01,Low,0.068,0–2,3–4 Moderate,3–4,9.26,0.275
122578,Business,Freshman,3.474,0.03,Ideation,Beginner,1,Yes,14.98,1,Strict_Ban,1,3.392,71.45,Low,-0.082,0–2,1–2 Low,1–2,15.01,0.002
122579,Humanities,Sophomore,2.819,11.74,Copywriting/Drafting,Beginner,1,Yes,8.59,6,Allowed_With_Citation,4,3.118,73.77,Medium,0.299,>10–20,5–6 Elevated,3–4,20.33,1.367
122580,Business,Graduate,2.774,13.31,Copywriting/Drafting,Beginner,1,No,9.38,3,Allowed_With_Citation,4,3.152,66.18,Medium,0.378,>10–20,3–4 Moderate,3–4,22.69,1.419
122581,Business,Senior,3.175,1.98,Ideation,Advanced,4,Yes,15.62,2,Actively_Encouraged,5,3.374,74.24,Low,0.199,0–2,1–2 Low,5–6,17.6,0.127
122582,Arts,Senior,3.728,1.44,Copywriting/Drafting,Advanced,5,No,11.11,5,Allowed_With_Citation,4,3.943,89.56,Medium,0.215,0–2,5–6 Elevated,3–4,12.55,0.13
122583,STEM,Freshman,1.907,14.85,Debugging/Troubleshooting,Intermediate,4,No,7.98,5,Strict_Ban,7,2.04,64.24,High,0.133,>10–20,5–6 Elevated,7–8,22.83,1.861
122584,Arts,Freshman,3.486,14.33,Ideation,Beginner,3,Yes,10.89,6,Actively_Encouraged,1,3.649,75.19,Medium,0.163,>10–20,5–6 Elevated,1–2,25.22,1.316
122585,Business,Junior,3.214,16.5,Ideation,Intermediate,2,Yes,2.56,3,Allowed_With_Citation,6,3.507,74.03,High,0.293,>10–20,3–4 Moderate,5–6,19.06,6.445
122586,Business,Graduate,2.51,3.65,Ideation,Beginner,3,No,19.85,5,Actively_Encouraged,3,2.819,80.94,Low,0.309,>2–5,5–6 Elevated,3–4,23.5,0.184
122587,Humanities,Sophomore,3.925,2.42,Copywriting/Drafting,Advanced,5,No,12.11,5,Allowed_With_Citation,6,4.0,67.78,Medium,0.075,>2–5,5–6 Elevated,5–6,14.53,0.2
122588,Humanities,Graduate,2.748,11.64,Copywriting/Drafting,Beginner,3,No,13.19,5,Allowed_With_Citation,4,2.84,95.66,Medium,0.092,>10–20,5–6 Elevated,3–4,24.83,0.882
122589,STEM,Freshman,3.616,7.54,Ideation,Beginner,1,No,9.22,3,Actively_Encouraged,5,3.627,79.7,Low,0.011,>5–10,3–4 Moderate,5–6,16.76,0.818
122590,Medical,Sophomore,3.203,2.55,Summarizing_Reading,Beginner,1,Yes,8.9,4,Allowed_With_Citation,3,3.051,51.3,Medium,-0.152,>2–5,3–4 Moderate,3–4,11.45,0.287
122591,Humanities,Sophomore,3.347,0.21,Summarizing_Reading,Intermediate,4,No,16.17,1,Allowed_With_Citation,1,3.609,65.78,Low,0.262,0–2,1–2 Low,1–2,16.38,0.013
122592,Medical,Freshman,3.113,1.17,Summarizing_Reading,Intermediate,3,No,23.55,4,Allowed_With_Citation,4,3.373,78.96,Medium,0.26,0–2,3–4 Moderate,3–4,24.72,0.05
122593,Humanities,Graduate,3.278,10.55,Copywriting/Drafting,Advanced,4,Yes,13.24,5,Allowed_With_Citation,7,3.449,96.65,High,0.171,>10–20,5–6 Elevated,7–8,23.79,0.797
122594,STEM,Sophomore,3.34,19.57,Copywriting/Drafting,Advanced,3,Yes,18.39,6,Allowed_With_Citation,8,3.636,100.0,High,0.296,>10–20,5–6 Elevated,7–8,37.96,1.064
122595,Business,Freshman,3.505,2.7,Summarizing_Reading,Intermediate,4,No,13.75,4,Actively_Encouraged,2,3.627,73.79,Low,0.122,>2–5,3–4 Moderate,1–2,16.45,0.196
122596,STEM,Freshman,2.758,38.79,Summarizing_Reading,Intermediate,1,Yes,12.82,7,Allowed_With_Citation,6,2.972,71.05,High,0.214,>20,7–8 High,5–6,51.61,3.026
122597,Medical,Junior,3.699,9.58,Ideation,Beginner,3,No,8.48,3,Allowed_With_Citation,4,4.0,52.16,Medium,0.301,>5–10,3–4 Moderate,3–4,18.06,1.13
122598,Arts,Freshman,2.564,1.73,Direct_Answer_Generation,Beginner,1,No,12.39,2,Actively_Encouraged,5,2.554,49.6,High,-0.01,0–2,1–2 Low,5–6,14.12,0.14
122599,Business,Freshman,3.355,1.34,Ideation,Beginner,3,No,2.81,2,Allowed_With_Citation,2,3.279,72.43,Low,-0.076,0–2,1–2 Low,1–2,4.15,0.477
122600,Business,Freshman,3.48,12.83,Debugging/Troubleshooting,Intermediate,5,Yes,11.91,5,Allowed_With_Citation,8,3.697,66.93,Low,0.217,>10–20,5–6 Elevated,7–8,24.74,1.077
122601,Business,Freshman,2.534,27.6,Ideation,Advanced,5,No,9.97,8,Allowed_With_Citation,3,2.753,82.24,Medium,0.219,>20,7–8 High,3–4,37.57,2.768
122602,Medical,Graduate,3.033,5.86,Summarizing_Reading,Intermediate,2,No,10.9,1,Allowed_With_Citation,4,3.287,85.04,Medium,0.254,>5–10,1–2 Low,3–4,16.76,0.538
122603,STEM,Junior,3.637,0.5,Copywriting/Drafting,Advanced,3,Yes,10.67,4,Actively_Encouraged,5,4.0,69.86,Medium,0.363,0–2,3–4 Moderate,5–6,11.17,0.047
122604,Arts,Senior,3.177,2.42,Direct_Answer_Generation,Beginner,2,No,3.95,4,Allowed_With_Citation,1,3.415,66.7,Medium,0.238,>2–5,3–4 Moderate,1–2,6.37,0.613
122605,Business,Senior,3.527,4.6,Ideation,Beginner,1,No,5.04,5,Strict_Ban,9,3.905,86.41,Medium,0.378,>2–5,5–6 Elevated,9–10,9.64,0.913
122606,Medical,Graduate,2.533,5.47,Summarizing_Reading,Beginner,2,Yes,12.37,3,Allowed_With_Citation,3,3.054,63.78,Medium,0.521,>5–10,3–4 Moderate,3–4,17.84,0.442
122607,Arts,Freshman,2.278,3.42,Ideation,Beginner,1,Yes,18.56,2,Strict_Ban,2,2.592,62.38,Medium,0.314,>2–5,1–2 Low,1–2,21.98,0.184
122608,Medical,Junior,3.663,0.49,Summarizing_Reading,Intermediate,4,No,10.58,1,Allowed_With_Citation,3,3.657,73.28,Medium,-0.006,0–2,1–2 Low,3–4,11.07,0.046
122609,Business,Sophomore,3.129,0.91,Debugging/Troubleshooting,Beginner,2,No,16.52,2,Allowed_With_Citation,1,3.42,83.34,Low,0.291,0–2,1–2 Low,1–2,17.43,0.055
122610,STEM,Junior,3.374,10.74,Summarizing_Reading,Advanced,5,No,6.59,4,Strict_Ban,7,3.448,79.25,Medium,0.074,>10–20,3–4 Moderate,7–8,17.33,1.63
122611,Business,Sophomore,1.849,7.8,Ideation,Beginner,2,No,6.57,6,Actively_Encouraged,6,1.778,70.49,Low,-0.071,>5–10,5–6 Elevated,5–6,14.37,1.187
122612,Business,Freshman,3.708,13.51,Direct_Answer_Generation,Beginner,1,Yes,16.34,5,Strict_Ban,5,4.0,54.52,Medium,0.292,>10–20,5–6 Elevated,5–6,29.85,0.827
122613,Arts,Senior,3.263,9.75,Debugging/Troubleshooting,Intermediate,2,No,13.87,4,Actively_Encouraged,5,3.664,79.22,High,0.401,>5–10,3–4 Moderate,5–6,23.62,0.703
122614,STEM,Freshman,1.776,2.4,Debugging/Troubleshooting,Beginner,1,No,16.25,1,Allowed_With_Citation,1,2.179,78.35,Medium,0.403,>2–5,1–2 Low,1–2,18.65,0.148
122615,Business,Graduate,2.785,3.3,Ideation,Beginner,1,No,4.43,4,Actively_Encouraged,4,3.013,75.4,High,0.228,>2–5,3–4 Moderate,3–4,7.73,0.745
122616,STEM,Freshman,3.21,15.13,Debugging/Troubleshooting,Intermediate,2,No,8.78,5,Allowed_With_Citation,2,3.407,73.78,Low,0.197,>10–20,5–6 Elevated,1–2,23.91,1.723
122617,Medical,Junior,3.44,1.15,Summarizing_Reading,Intermediate,3,Yes,14.83,3,Strict_Ban,2,3.783,65.56,Low,0.343,0–2,3–4 Moderate,1–2,15.98,0.078
122618,STEM,Senior,3.417,14.54,Debugging/Troubleshooting,Beginner,3,No,20.54,5,Strict_Ban,9,3.51,70.51,Medium,0.093,>10–20,5–6 Elevated,9–10,35.08,0.708
122619,Business,Freshman,3.191,3.71,Summarizing_Reading,Intermediate,3,Yes,13.51,3,Allowed_With_Citation,3,3.236,66.64,Low,0.045,>2–5,3–4 Moderate,3–4,17.22,0.275
122620,STEM,Graduate,3.683,6.82,Copywriting/Drafting,Advanced,4,Yes,1.9,1,Allowed_With_Citation,1,3.749,87.96,High,0.066,>5–10,1–2 Low,1–2,8.72,3.589
122621,Humanities,Sophomore,3.972,6.68,Summarizing_Reading,Advanced,3,No,7.35,5,Allowed_With_Citation,6,3.98,90.08,Low,0.008,>5–10,5–6 Elevated,5–6,14.03,0.909
122622,Medical,Graduate,2.735,2.97,Copywriting/Drafting,Intermediate,1,No,9.6,5,Actively_Encouraged,2,2.811,87.51,Medium,0.076,>2–5,5–6 Elevated,1–2,12.57,0.309
122623,STEM,Freshman,3.177,7.87,Debugging/Troubleshooting,Advanced,4,No,19.79,5,Allowed_With_Citation,5,3.627,89.45,High,0.45,>5–10,5–6 Elevated,5–6,27.66,0.398
122624,STEM,Senior,3.696,13.77,Debugging/Troubleshooting,Advanced,3,No,5.67,3,Allowed_With_Citation,5,4.0,77.23,High,0.304,>10–20,3–4 Moderate,5–6,19.44,2.429
122625,STEM,Freshman,3.455,15.78,Ideation,Intermediate,3,Yes,13.82,5,Actively_Encouraged,7,3.58,79.95,Medium,0.125,>10–20,5–6 Elevated,7–8,29.6,1.142
122626,Business,Sophomore,3.147,1.57,Direct_Answer_Generation,Intermediate,3,No,13.86,4,Allowed_With_Citation,4,3.661,76.89,Medium,0.514,0–2,3–4 Moderate,3–4,15.43,0.113
122627,Business,Junior,3.504,0.53,Ideation,Advanced,3,Yes,1.0,2,Strict_Ban,2,3.475,67.29,Low,-0.029,0–2,1–2 Low,1–2,1.53,0.53
122628,Humanities,Sophomore,3.351,7.89,Debugging/Troubleshooting,Advanced,3,No,1.13,3,Actively_Encouraged,3,3.471,98.92,Low,0.12,>5–10,3–4 Moderate,3–4,9.02,6.982
122629,Business,Sophomore,3.109,3.07,Summarizing_Reading,Beginner,1,No,7.71,1,Actively_Encouraged,5,3.337,80.93,Medium,0.228,>2–5,1–2 Low,5–6,10.78,0.398
122630,STEM,Senior,2.787,5.85,Summarizing_Reading,Intermediate,5,No,8.46,4,Strict_Ban,4,3.113,74.32,High,0.326,>5–10,3–4 Moderate,3–4,14.31,0.691
122631,Arts,Senior,3.455,9.01,Copywriting/Drafting,Advanced,3,No,14.0,1,Strict_Ban,5,3.779,71.56,Medium,0.324,>5–10,1–2 Low,5–6,23.01,0.644
122632,Arts,Sophomore,2.972,10.83,Summarizing_Reading,Intermediate,1,No,23.49,4,Actively_Encouraged,3,3.3,75.22,Low,0.328,>10–20,3–4 Moderate,3–4,34.32,0.461
122633,Medical,Junior,3.688,0.55,Summarizing_Reading,Advanced,4,No,10.54,3,Strict_Ban,2,3.887,79.38,Medium,0.199,0–2,3–4 Moderate,1–2,11.09,0.052
122634,Medical,Junior,2.247,11.83,Debugging/Troubleshooting,Advanced,4,No,15.71,4,Strict_Ban,5,2.636,66.94,High,0.389,>10–20,3–4 Moderate,5–6,27.54,0.753
122635,Humanities,Junior,2.868,2.75,Ideation,Intermediate,4,No,19.19,1,Allowed_With_Citation,1,3.181,85.17,Low,0.313,>2–5,1–2 Low,1–2,21.94,0.143
122636,Humanities,Freshman,3.236,4.04,Summarizing_Reading,Beginner,3,No,12.28,3,Allowed_With_Citation,5,3.47,84.1,Low,0.234,>2–5,3–4 Moderate,5–6,16.32,0.329
122637,Business,Senior,3.417,8.6,Ideation,Beginner,3,No,18.15,3,Allowed_With_Citation,2,3.845,73.15,Low,0.428,>5–10,3–4 Moderate,1–2,26.75,0.474
122638,STEM,Senior,3.58,1.54,Debugging/Troubleshooting,Advanced,4,Yes,12.23,2,Allowed_With_Citation,4,3.965,100.0,Low,0.385,0–2,1–2 Low,3–4,13.77,0.126
122639,Humanities,Junior,1.829,5.7,Copywriting/Drafting,Advanced,4,Yes,9.68,1,Strict_Ban,4,1.918,74.91,High,0.089,>5–10,1–2 Low,3–4,15.38,0.589
122640,STEM,Senior,3.964,0.61,Debugging/Troubleshooting,Advanced,4,Yes,5.33,1,Actively_Encouraged,2,4.0,100.0,Low,0.036,0–2,1–2 Low,1–2,5.94,0.114
122641,Humanities,Graduate,3.473,13.61,Copywriting/Drafting,Beginner,3,Yes,11.62,6,Allowed_With_Citation,9,3.467,91.53,High,-0.006,>10–20,5–6 Elevated,9–10,25.23,1.171
122642,Business,Graduate,3.094,21.93,Summarizing_Reading,Beginner,3,Yes,2.62,8,Allowed_With_Citation,3,3.452,79.93,High,0.358,>20,7–8 High,3–4,24.55,8.37
122643,STEM,Junior,3.853,36.89,Direct_Answer_Generation,Beginner,1,Yes,11.14,5,Actively_Encouraged,2,3.822,53.42,High,-0.031,>20,5–6 Elevated,1–2,48.03,3.311
122644,STEM,Junior,3.825,0.32,Copywriting/Drafting,Advanced,3,Yes,14.33,1,Strict_Ban,5,4.0,86.86,Medium,0.175,0–2,1–2 Low,5–6,14.65,0.022
122645,Business,Junior,3.148,7.71,Ideation,Intermediate,2,No,8.56,4,Allowed_With_Citation,4,3.2,74.44,Medium,0.052,>5–10,3–4 Moderate,3–4,16.27,0.901
122646,STEM,Junior,3.552,40.0,Copywriting/Drafting,Beginner,2,No,4.52,10,Allowed_With_Citation,7,3.686,42.12,High,0.134,>20,9–10 Very High,7–8,44.52,8.85
122647,Medical,Junior,3.839,8.23,Summarizing_Reading,Intermediate,5,No,13.06,5,Allowed_With_Citation,3,4.0,78.57,High,0.161,>5–10,5–6 Elevated,3–4,21.29,0.63
122648,STEM,Senior,3.68,7.73,Debugging/Troubleshooting,Advanced,3,No,21.29,3,Actively_Encouraged,6,4.0,95.6,High,0.32,>5–10,3–4 Moderate,5–6,29.02,0.363
122649,Business,Graduate,2.695,1.42,Ideation,Advanced,3,No,9.88,2,Allowed_With_Citation,5,2.952,70.65,Low,0.257,0–2,1–2 Low,5–6,11.3,0.144
122650,Humanities,Freshman,2.581,22.99,Copywriting/Drafting,Beginner,3,No,11.28,8,Allowed_With_Citation,7,2.486,72.55,Medium,-0.095,>20,7–8 High,7–8,34.27,2.038
122651,STEM,Sophomore,3.611,27.6,Ideation,Advanced,3,Yes,1.83,4,Allowed_With_Citation,5,3.678,58.81,High,0.067,>20,3–4 Moderate,5–6,29.43,15.082
122652,Humanities,Freshman,3.476,6.05,Copywriting/Drafting,Intermediate,1,No,17.48,2,Allowed_With_Citation,7,4.0,87.65,Medium,0.524,>5–10,1–2 Low,7–8,23.53,0.346
122653,Business,Senior,2.594,18.76,Summarizing_Reading,Beginner,1,No,5.24,4,Allowed_With_Citation,2,3.044,74.0,Low,0.45,>10–20,3–4 Moderate,1–2,24.0,3.58
122654,Arts,Sophomore,2.697,6.5,Copywriting/Drafting,Intermediate,4,Yes,11.03,1,Strict_Ban,2,3.007,51.48,Medium,0.31,>5–10,1–2 Low,1–2,17.53,0.589
122655,Business,Junior,2.937,4.85,Debugging/Troubleshooting,Intermediate,2,Yes,10.11,1,Actively_Encouraged,5,3.195,70.67,Low,0.258,>2–5,1–2 Low,5–6,14.96,0.48
122656,STEM,Junior,2.707,0.3,Copywriting/Drafting,Advanced,3,No,14.73,4,Actively_Encouraged,1,2.872,81.92,Low,0.165,0–2,3–4 Moderate,1–2,15.03,0.02
122657,STEM,Graduate,2.948,9.02,Debugging/Troubleshooting,Beginner,2,Yes,1.0,2,Actively_Encouraged,6,2.998,69.32,Medium,0.05,>5–10,1–2 Low,5–6,10.02,9.02
122658,Humanities,Junior,1.808,0.89,Copywriting/Drafting,Intermediate,1,No,12.47,1,Allowed_With_Citation,7,2.143,47.35,Medium,0.335,0–2,1–2 Low,7–8,13.36,0.071
